id,time,lat,lon,mag,along_strike_distance
usp0004a77,1990-06-07 06:01:10.060000,8.255,-103.003,5.5,252.575589191
usp0004bm0,1990-07-10 00:51:54.500000,8.493,-103.127,5.8,241.158564095
usp0004d43,1990-08-08 14:42:38.950000,8.497,-103.253,5.5,227.494569714
usp0004ssa,1991-06-11 05:26:31.170000,8.403,-103.021,5.9,251.595519262
usp00058z3,1992-06-12 00:24:40.180000,8.448,-102.962,5.3,258.566558066
usp0005vms,1993-07-05 06:54:09.810000,8.542,-102.91,5.6,265.579306006
usp0005xn7,1993-07-30 01:02:08.520000,8.562,-102.687,5.3,290.1926143
usp0008mtf,1998-05-10 06:35:44.660000,8.52,-102.924,5.8,263.707613256
usp0008mvd,1998-05-11 01:34:33.090000,8.242,-102.987,5.8,254.301170443
usp0009yav,2000-08-12 14:13:09.210000,8.369,-103.957,5.6,148.737283948
usp000ae04,2001-04-26 18:59:51.020000,8.338,-103.21,5.7,230.254701805
usp000ae0a,2001-04-26 20:38:57.430000,8.271,-103.183,5.4,232.815325167
usp000axzu,2002-02-07 23:28:32.570000,8.348,-102.995,5.4,253.956023292
usp000bz2c,2003-06-04 16:28:15.050000,8.374,-103.069,5.8,246.046536877
usp000cazj,2003-10-22 02:30:37.200000,8.199,-102.941,5.8,259.307000072
usp000d8a3,2004-11-12 19:56:24.990000,8.425,-102.953,5.6,259.284774465
usp000d8a4,2004-11-12 20:13:14.540000,8.284,-103.002,5.6,252.797207478
usp000dn1n,2005-04-11 11:11:01.110000,8.66,-103.564,5.5,197.693807129
usp000erbj,2006-08-20 00:14:56.840000,8.505,-102.611,5.0,297.680954294
usp000erhj,2006-08-22 18:29:14.760000,8.348,-103.847,5.1,160.47293718
usp000euxm,2006-10-11 06:00:48.320000,8.405,-103.165,5.8,235.833363742
usp000euzh,2006-10-12 04:51:10.440000,8.392,-103.206,5.0,231.197572333
usp000ftqb,2007-12-02 07:38:24.350000,8.329,-103.093,5.2,243.045955063
usp000gcar,2008-07-16 10:36:49.790000,8.286,-102.874,5.4,266.895847953
usp000gcb5,2008-07-16 13:42:16.590000,8.439,-102.892,5.1,266.124909029
usp000gubd,2009-02-24 07:05:36.470000,8.181,-103.778,5.2,167.075484207
usp000h00d,2009-08-05 14:20:30.060000,8.208,-103.273,5.0,222.731929765
usp000h76t,2010-02-12 02:26:31.800000,8.428,-102.924,5.3,262.495590549
usp000hbad,2010-04-13 12:30:21.470000,8.194,-104.222,5.1,118.153059394
usp000hbae,2010-04-13 12:35:21.790000,8.445,-103.521,5.3,197.459246846
usp000hd0p,2010-05-21 17:52:19.450000,8.273,-102.973,5.1,255.942954036
usp000hs77,2010-12-28 21:41:48.430000,8.337,-102.804,5.4,274.87459413
usp000j1pp,2011-05-16 16:12:25.190000,8.179,-103.352,5.0,214.01880539
usp000jaz1,2011-11-17 06:11:52.260000,8.283,-103.241,5.2,226.487690604
usp000jaz3,2011-11-17 06:52:41.330000,8.415,-103.158,5.6,236.714430891
usp000jqee,2012-08-17 21:27:53.730000,8.348,-103.003,5.5,253.076933619
usb000t0dw,2014-11-26 22:26:00.550000,8.2386,-104.113,5.4,130.293537397
usb000tq6v,2015-02-18 00:48:28.890000,8.3227,-103.159,5.5,235.74633019
usb000tq7i,2015-02-18 01:16:17.570000,8.285,-103.0536,5.5,247.122276188
usb000tq7z,2015-02-18 01:41:12.480000,8.381,-102.9551,5.37,258.612619218
us10005hf5,2016-05-14 18:21:05.860000,8.5599,-102.7916,5.8,278.76336614
us10005hp6,2016-05-16 06:39:04.910000,8.5038,-103.1118,5.5,242.983977189
us1000e289,2018-05-10 18:36:36.740000,8.2692,-104.0115,5.37,141.646813639
us2000j5sx,2019-01-18 16:40:43.570000,8.4296,-103.2277,5.9,229.264635921
