id,time,lat,lon,mag,along_strike_distance
us6000agew,2020-06-22 10:06:55.230000,-39.1103,78.1809,5.37,87.3355361552
us1000d26z,2018-03-01 04:14:42.830000,-38.9386,78.1077,5.37,95.0906083473
us10004f8d,2016-01-17 19:25:16.790000,-38.0132,77.9091,5.451,178.494123284
us10001s0c,2015-03-30 10:34:53.060000,-39.2859,78.0903,5.9,70.6467250638
usb000kac3,2013-10-04 17:30:38.550000,-39.1261,78.1486,5.37,84.0418897858
usb000k6nk,2013-10-04 17:26:13.620000,-38.6062,78.3693,6.4,137.833730739
usp000egeb,2006-05-06 18:26:50.540000,-38.62,78.57,6.0,148.450878721
usp000cgmq,2003-12-31 08:32:09.770000,-39.151,78.238,5.1,89.0074481476
usp000a0bj,2000-09-16 21:11:00.200000,-38.359,78.593,5.1,171.443471825
usp0009xkf,2000-08-01 18:54:46.070000,-38.765,78.419,5.9,127.79572979
usp0007380,1995-09-11 10:58:41.430000,-39.007,78.316,5.5,103.53522462
