id,time,lat,lon,mag,along_strike_distance
usp000524w,1992-01-23 14:46:15.300000,-53.436,24.861,5.37,324.241099932
usp0009h05,1999-11-02 23:18:18.870000,-52.967,25.805,5.4,400.266888053
usp0009ptu,2000-03-17 11:51:17.510000,-52.964,25.013,5.6,376.082101431
usp0009pup,2000-03-17 23:38:07.380000,-53.308,25.367,5.1,352.719778304
usp000auk9,2001-12-13 23:12:02.260000,-53.438,24.864,5.2,324.130696489
usp000aukp,2001-12-14 07:35:25.500000,-53.386,24.724,5.5,325.330194532
usp000aukx,2001-12-14 10:58:05.970000,-53.43,24.954,5.3,327.629997957
usp000d58t,2004-09-28 19:25:02.540000,-52.433,26.563,5.3,477.620241116
usp000dmqz,2005-04-09 15:53:52.870000,-53.446,25.316,5.7,337.750059319
usp000ekbh,2006-06-14 08:11:04.260000,-52.894,25.646,5.3,402.042232121
usp000fgr0,2007-07-20 20:00:07.440000,-52.563,25.986,5.4,445.384756854
usp000ha1e,2010-03-27 17:28:30.450000,-52.728,26.137,5.1,434.563518871
usp000hsq9,2011-01-07 19:28:34.500000,-53.515,25.19,5.4,326.885912763
usp000jsxh,2012-09-25 01:43:14.170000,-53.21,25.583,5.532,369.419802962
usb000l96n,2013-12-02 12:18:48.230000,-53.3147,25.4971,5.5,356.479002383
usb000my9c,2014-02-28 15:30:49.980000,-52.5426,25.9515,5.37,446.257014033
usc000nbsx,2014-03-14 20:32:09.630000,-53.5105,25.2378,5.5,328.926505757
usc000p609,2014-04-04 21:52:10.600000,-53.5426,24.867,5.532,313.846046918
usc000tkk8,2015-01-30 18:21:07.610000,-52.539,26.5358,5.451,466.632258582
usc000tkfd,2015-01-30 18:52:56.680000,-52.5325,26.62,5.451,470.309121332
us10005bug,2016-04-27 02:04:03.800000,-52.6133,25.8739,5.4,436.834500009
us10008gex,2017-04-10 12:54:01.520000,-53.1673,25.5928,5.37,373.840434212
us2000cmtw,2018-01-22 23:14:59.330000,-52.9146,25.7382,5.37,403.064615091
us2000d3r2,2018-02-17 05:18:29.940000,-53.378,25.5891,5.37,353.71476583
