id1,t1,lat1,lon1,mag1,dist1,id2,t2,lat2,lon2,mag2,dist2,dmag,ddist
usp0004hjy,1990-11-29 21:26:19.980000,-41.853,88.417,5.3,9879.85684026,usp0004hjz,1990-11-29 21:35:00.630000,-41.978,88.263,5.686,9867.31510537,0.386,12.54173489
usp0004hjy,1990-11-29 21:26:19.980000,-41.853,88.417,5.3,9879.85684026,usp0005mjc,1993-02-03 04:36:06.520000,-41.841,88.058,5.4,9850.02321138,0.1,29.83362888
usp0004hjy,1990-11-29 21:26:19.980000,-41.853,88.417,5.3,9879.85684026,usp0008hfn,1998-03-14 11:29:35.010000,-42.005,88.345,5.5,9874.16030089,0.2,5.69653937
usp0004hjy,1990-11-29 21:26:19.980000,-41.853,88.417,5.3,9879.85684026,usp0008pjg,1998-06-08 13:14:33.960000,-41.996,88.583,5.4,9893.86099536,0.1,14.0041551
usp0004hjy,1990-11-29 21:26:19.980000,-41.853,88.417,5.3,9879.85684026,usp000ac7w,2001-03-30 07:24:19.890000,-41.979,88.439,5.2,9881.90157433,0.1,2.04473407
usp0004hjy,1990-11-29 21:26:19.980000,-41.853,88.417,5.3,9879.85684026,usp000c28y,2003-07-12 04:14:38.260000,-42.056,88.155,5.3,9858.52967974,0.0,21.32716052
usp0004hjy,1990-11-29 21:26:19.980000,-41.853,88.417,5.3,9879.85684026,usp000ej82,2006-05-29 14:10:50.270000,-41.948,88.458,5.6,9883.4231263,0.3,3.56628604
usp0004hjy,1990-11-29 21:26:19.980000,-41.853,88.417,5.3,9879.85684026,usp000ejxr,2006-06-08 08:16:11.220000,-42.04,88.616,5.0,9896.66119413,0.3,16.80435387
usp0004hjy,1990-11-29 21:26:19.980000,-41.853,88.417,5.3,9879.85684026,usp000gud4,2009-02-25 16:08:00.110000,-41.887,88.634,5.5,9897.92506126,0.2,18.068221
usp0004hjy,1990-11-29 21:26:19.980000,-41.853,88.417,5.3,9879.85684026,usp000gxfc,2009-05-24 06:49:23.360000,-42.081,88.349,5.6,9874.63240951,0.3,5.22443075
usp0004hjy,1990-11-29 21:26:19.980000,-41.853,88.417,5.3,9879.85684026,usp000gxfe,2009-05-24 07:03:37.850000,-42.054,88.497,5.4,9886.83237586,0.1,6.9755356
usp0004hjy,1990-11-29 21:26:19.980000,-41.853,88.417,5.3,9879.85684026,usp000gzdp,2009-07-18 09:24:13,-42.181,88.152,5.0,9858.5453425,0.3,21.31149776
usp0004hjy,1990-11-29 21:26:19.980000,-41.853,88.417,5.3,9879.85684026,us10007cw9,2016-11-28 08:07:21.700000,-41.8291,88.4676,5.5,9884.01780955,0.2,4.16096929
usp0004hjy,1990-11-29 21:26:19.980000,-41.853,88.417,5.3,9879.85684026,us1000hbw3,2018-10-14 05:05:34.400000,-41.9377,88.5051,5.7,9887.31117429,0.4,7.45433403
usp0004hjy,1990-11-29 21:26:19.980000,-41.853,88.417,5.3,9879.85684026,us1000hc0y,2018-10-14 16:27:21.010000,-41.8698,88.448,5.37,9882.45964471,0.07,2.60280445
usp0004hjz,1990-11-29 21:35:00.630000,-41.978,88.263,5.686,9867.31510537,usp0005mjc,1993-02-03 04:36:06.520000,-41.841,88.058,5.4,9850.02321138,0.286,17.29189399
usp0004hjz,1990-11-29 21:35:00.630000,-41.978,88.263,5.686,9867.31510537,usp0008hfn,1998-03-14 11:29:35.010000,-42.005,88.345,5.5,9874.16030089,0.186,6.84519552
usp0004hjz,1990-11-29 21:35:00.630000,-41.978,88.263,5.686,9867.31510537,usp0008pjg,1998-06-08 13:14:33.960000,-41.996,88.583,5.4,9893.86099536,0.286,26.54588999
usp0004hjz,1990-11-29 21:35:00.630000,-41.978,88.263,5.686,9867.31510537,usp000be0v,2002-10-08 01:23:58.800000,-42.039,88.379,6.0,9877.03824866,0.314,9.72314329
