id1,t1,lat1,lon1,mag1,dist1,id2,t2,lat2,lon2,mag2,dist2,dmag,ddist
usp000481a,1990-04-17 11:34:09.020000,7.368,-35.286,6.1,764.062391684,usp00063wp,1993-11-19 09:05:39.310000,7.317,-34.703,5.8,828.549087069,0.3,64.486695385
usp000481a,1990-04-17 11:34:09.020000,7.368,-35.286,6.1,764.062391684,usp0006zrj,1995-06-26 21:26:49.340000,7.115,-34.342,5.8,869.274036299,0.3,105.211644615
usp000481a,1990-04-17 11:34:09.020000,7.368,-35.286,6.1,764.062391684,usp000g7ke,2008-05-23 19:35:34.780000,7.313,-34.897,6.5,807.147865026,0.4,43.085473342
usp000481a,1990-04-17 11:34:09.020000,7.368,-35.286,6.1,764.062391684,usp000hhbp,2010-08-02 03:30:02.890000,7.103,-34.206,5.8,884.346827622,0.3,120.284435938
usp000481a,1990-04-17 11:34:09.020000,7.368,-35.286,6.1,764.062391684,us1000eae9,2018-05-23 05:44:43.810000,7.4407,-36.2376,5.7,658.898659534,0.4,105.16373215
usp00049ve,1990-05-27 21:52:55.790000,7.715,-36.963,5.9,579.348782014,usp0009jxw,1999-12-17 04:00:25.570000,7.982,-37.968,5.5,471.194502047,0.4,108.154279967
usp00049ve,1990-05-27 21:52:55.790000,7.715,-36.963,5.9,579.348782014,usp0009jxx,1999-12-17 04:03:27.890000,8.069,-38.026,5.7,466.099710128,0.2,113.249071886
usp00049ve,1990-05-27 21:52:55.790000,7.715,-36.963,5.9,579.348782014,usp000cj1g,2004-01-16 18:07:55.660000,7.641,-37.704,6.2,497.334806997,0.3,82.013975017
usp00049ve,1990-05-27 21:52:55.790000,7.715,-36.963,5.9,579.348782014,usp000ee2v,2006-04-10 06:26:13.300000,7.511,-36.93,5.7,582.451370432,0.2,3.102588418
usp00049ve,1990-05-27 21:52:55.790000,7.715,-36.963,5.9,579.348782014,usp000gj72,2008-10-03 05:26:20.910000,7.517,-36.758,5.7,601.437891968,0.2,22.089109954
usp00049ve,1990-05-27 21:52:55.790000,7.715,-36.963,5.9,579.348782014,usp000gj74,2008-10-03 05:30:24.330000,7.561,-36.882,5.6,587.798504265,0.3,8.449722251
usp00049ve,1990-05-27 21:52:55.790000,7.715,-36.963,5.9,579.348782014,usp000gvx6,2009-04-08 08:22:58.390000,8.063,-37.952,5.532,474.08592584,0.368,105.262856174
usp00049ve,1990-05-27 21:52:55.790000,7.715,-36.963,5.9,579.348782014,usp000jqcr,2012-08-16 12:08:20.940000,7.335,-36.768,5.6,600.569991692,0.3,21.221209678
usp00049ve,1990-05-27 21:52:55.790000,7.715,-36.963,5.9,579.348782014,us20005yqi,2016-05-28 04:43:30.890000,7.3926,-35.9291,5.532,693.023246092,0.368,113.674464078
usp00049ve,1990-05-27 21:52:55.790000,7.715,-36.963,5.9,579.348782014,us1000eae9,2018-05-23 05:44:43.810000,7.4407,-36.2376,5.7,658.898659534,0.2,79.54987752
usp00049ve,1990-05-27 21:52:55.790000,7.715,-36.963,5.9,579.348782014,us1000h8ar,2018-10-07 00:10:04.880000,7.6608,-37.7083,5.8,496.944190694,0.1,82.40459132
usp00049ve,1990-05-27 21:52:55.790000,7.715,-36.963,5.9,579.348782014,us1000jkns,2019-03-23 12:35:24.336000,7.5298,-37.0977,5.5,563.95646958,0.4,15.392312434
usp00063wp,1993-11-19 09:05:39.310000,7.317,-34.703,5.8,828.549087069,usp0006zrj,1995-06-26 21:26:49.340000,7.115,-34.342,5.8,869.274036299,0.0,40.72494923
usp00063wp,1993-11-19 09:05:39.310000,7.317,-34.703,5.8,828.549087069,usp000ed1f,2006-03-27 01:10:32.100000,7.075,-34.216,5.5,883.413150785,0.3,54.864063716
usp00063wp,1993-11-19 09:05:39.310000,7.317,-34.703,5.8,828.549087069,usp000eu4y,2006-09-30 12:47:22.850000,7.283,-34.658,5.5,833.625804467,0.3,5.076717398
usp00063wp,1993-11-19 09:05:39.310000,7.317,-34.703,5.8,828.549087069,usp000hhbp,2010-08-02 03:30:02.890000,7.103,-34.206,5.8,884.346827622,0.0,55.797740553
usp00063wp,1993-11-19 09:05:39.310000,7.317,-34.703,5.8,828.549087069,us20007c73,2016-10-05 20:53:39.660000,7.1427,-34.3336,5.5,870.046716599,0.3,41.49762953
usp00063wp,1993-11-19 09:05:39.310000,7.317,-34.703,5.8,828.549087069,us1000auef,2017-10-19 22:23:27.610000,7.4006,-35.7032,5.532,717.944378752,0.268,110.604708317
usp00063wp,1993-11-19 09:05:39.310000,7.317,-34.703,5.8,828.549087069,us60006b29,2019-11-13 13:44:05,7.321,-35.4035,5.5,751.217581286,0.3,77.331505783
usp0006zrj,1995-06-26 21:26:49.340000,7.115,-34.342,5.8,869.274036299,usp000ed1f,2006-03-27 01:10:32.100000,7.075,-34.216,5.5,883.413150785,0.3,14.139114486
usp0006zrj,1995-06-26 21:26:49.340000,7.115,-34.342,5.8,869.274036299,usp000eu4y,2006-09-30 12:47:22.850000,7.283,-34.658,5.5,833.625804467,0.3,35.648231832
usp0006zrj,1995-06-26 21:26:49.340000,7.115,-34.342,5.8,869.274036299,usp000hhbp,2010-08-02 03:30:02.890000,7.103,-34.206,5.8,884.346827622,0.0,15.072791323
usp0006zrj,1995-06-26 21:26:49.340000,7.115,-34.342,5.8,869.274036299,us20007c73,2016-10-05 20:53:39.660000,7.1427,-34.3336,5.5,870.046716599,0.3,0.7726803
usp0006zrj,1995-06-26 21:26:49.340000,7.115,-34.342,5.8,869.274036299,us60006b29,2019-11-13 13:44:05,7.321,-35.4035,5.5,751.217581286,0.3,118.056455013
usp0009jxw,1999-12-17 04:00:25.570000,7.982,-37.968,5.5,471.194502047,usp0009jxx,1999-12-17 04:03:27.890000,8.069,-38.026,5.7,466.099710128,0.2,5.094791919
usp0009jxw,1999-12-17 04:00:25.570000,7.982,-37.968,5.5,471.194502047,usp000ee2v,2006-04-10 06:26:13.300000,7.511,-36.93,5.7,582.451370432,0.2,111.256868385
