id,time,lat,lon,mag,along_strike_distance
us600085my,2020-02-27 22:20:36.921000,-54.4859,-118.9469,5.4,303.99501901
us2000fs69,2018-06-30 09:48:06.780000,-54.6293,-119.4109,5.4,280.973011469
us2000db5b,2018-02-23 21:53:04.570000,-54.2297,-121.0213,5.37,167.394693801
us10006kfa,2016-09-05 02:35:25.650000,-54.8189,-118.9656,5.613,315.589347309
usp000hv44,2011-02-26 19:24:20.980000,-54.655,-119.305,5.4,288.384056417
usp000h422,2009-11-15 01:51:35.900000,-54.916,-120.45,5.1,237.854980687
usp000h2eg,2009-10-06 08:31:41.570000,-54.562,-119.025,5.1,301.757042727
usp000gdds,2008-07-29 20:56:22.350000,-54.727,-118.783,5.8,322.655147006
usp000f6n8,2007-03-13 15:47:40.680000,-54.245,-120.768,5.1,183.324134058
usp000f6mn,2007-03-13 07:37:51.330000,-55.077,-120.21,5.2,260.890628799
usp000ey1s,2006-11-17 19:52:33.860000,-54.33,-120.024,5.2,232.091293046
usp000ey0s,2006-11-17 15:14:28.010000,-54.518,-119.616,5.2,264.095927588
usp000evfw,2006-10-18 20:15:50.630000,-54.576,-118.527,5.3,332.916566356
usp000cfyf,2003-12-24 16:43:07.060000,-54.468,-120.576,5.2,204.82733848
usp000aqzd,2001-10-15 14:11:19.520000,-54.282,-119.305,5.4,275.532433836
usp0009d4v,1999-08-16 21:31:28.790000,-54.741,-118.527,5.4,338.669629499
usp0008ey3,1998-01-25 08:56:34.930000,-54.778,-119.306,5.5,293.728492918
usp0006ufx,1995-03-20 17:34:50.880000,-54.792,-118.778,5.6,325.57886541
usp0005x57,1993-07-22 06:16:09.490000,-54.439,-119.333,6.0,278.532568258
usp0005x4z,1993-07-22 03:51:15.720000,-54.538,-119.444,5.624,275.304161425
usp0004f9w,1990-10-02 16:11:48.390000,-54.405,-119.54,5.562,264.581525072
