id,time,lat,lon,mag,group
usp0006ssw,1995-02-12 08:37:20.210000,-49.1466352155,127.258900045,5.4,1
usp0009ekc,1999-09-18 07:51:53.550000,-49.1334382633,127.261923724,5.3,1
usp000a970,2001-02-07 01:58:07.300000,-50.0450083075,126.278907925,5.2,1
usp000cms2,2004-02-21 19:29:30.900000,-49.7891551006,126.908599993,5.2,1
usp000d1aw,2004-08-02 14:04:13.290000,-49.1334275039,127.261920818,5.3,1
usp000gv8t,2009-03-21 15:55:42.130000,-49.0749168073,127.049340138,5.0,1
usp000h4hh,2009-11-28 17:40:26.500000,-49.3134374042,126.477432206,5.2,1
usp000jbx2,2011-12-07 03:41:09.670000,-49.1357984568,127.277018147,5.1,1
us10007s8e,2017-01-10 03:01:32.450000,-48.7569083699,126.616065014,5.532,1
us10007u2v,2017-01-19 10:15:58.840000,-49.1457371337,127.257179182,5.3,1
us2000a8zw,2017-08-17 03:00:19.040000,-48.742775704,126.657178356,5.451,1
us70004az7,2019-07-05 11:56:39.383000,-48.9502098894,127.355355994,5.451,1
