id,time,lat,lon,mag,group
usp00009g4,1975-01-12 16:19:07.700000,-49.809,127.93,5.37,-1
usp0000drp,1975-11-28 01:10:52.600000,-49.075,127.251,5.856,-1
usp0000t95,1978-03-07 11:34:58.700000,-48.714,127.443,5.451,-1
usp00035hf,1987-06-05 00:34:18.260000,-49.115,127.297,5.3,-1
usp0006ssw,1995-02-12 08:37:20.210000,-49.146635578,127.258899266,5.4,1
usp0009ekc,1999-09-18 07:51:53.550000,-49.1335326598,127.262506743,5.3,1
usp000a970,2001-02-07 01:58:07.300000,-50.0548406114,126.269015771,5.2,1
usp000cms2,2004-02-21 19:29:30.900000,-49.802378406,126.902139379,5.2,1
usp000d1aw,2004-08-02 14:04:13.290000,-49.1335237907,127.262504347,5.3,1
usp000gv8t,2009-03-21 15:55:42.130000,-49.0749157846,127.04931705,5.0,1
usp000h4hh,2009-11-28 17:40:26.500000,-49.3521825813,126.499725487,5.2,1
usp000jbx2,2011-12-07 03:41:09.670000,-49.1357986293,127.277018692,5.1,1
us100068c5,2016-07-25 09:00:28.390000,-49.4245,126.3706,5.775,-1
us10007s8e,2017-01-10 03:01:32.450000,-48.796075977,126.502049213,5.532,1
us10007u2v,2017-01-19 10:15:58.840000,-49.1457374635,127.257179356,5.3,1
us2000a8zw,2017-08-17 03:00:19.040000,-48.7714716522,126.573635335,5.451,1
us70004az7,2019-07-05 11:56:39.383000,-48.9476582636,127.357280866,5.451,1
