id,time,lat,lon,mag,along_strike_distance
usp0005sh2,1993-05-10 04:03:41.260000,-53.024,-118.037,5.8,11839.1999277
usp0009rs4,2000-04-23 20:36:52.940000,-53.221,-118.008,5.6,11828.7763099
usp000aenh,2001-05-09 02:30:30.560000,-53.133,-118.31,5.3,11851.1964231
usp000bd9y,2002-09-28 03:53:56.680000,-53.266,-117.504,5.5,11795.8490062
usp000e0s1,2005-10-02 23:45:29.540000,-53.031,-118.383,5.3,11860.2055304
usp000e0sv,2005-10-03 05:07:23.880000,-52.958,-118.434,5.1,11866.5862117
gcmtc200606120043a,2006-06-12 00:43:12,-53.25,-117.75,5.1,11811.6651458
gcmtc200802040446a,2008-02-04 04:46:00,-53.25,-117.75,5.0,11811.6651458
usp000gyz6,2009-07-06 06:56:05.680000,-52.971,-118.42,5.3,11865.1463965
usp000gyz8,2009-07-06 07:07:18.460000,-52.935,-118.264,5.1,11857.1203893
usp000gz7g,2009-07-13 22:31:56.050000,-53.174,-118.414,5.2,11855.7560952
usp000hkdu,2010-09-07 19:54:28.170000,-53.136,-118.171,5.5,11842.5259145
usp000hvng,2011-03-11 00:14:48.330000,-53.21,-117.837,5.7,11818.7537046
usp000hvtk,2011-03-11 10:23:01.700000,-52.397,-118.026,5.37,11865.8949822
us2000ciye,2017-12-29 21:16:05.420000,-53.0722,-117.9645,5.37,11832.6196032
us1000bxw9,2017-12-29 21:20:53.180000,-53.0916,-117.4105,5.7,11797.5830968
us2000ciyi,2017-12-29 23:00:57.990000,-52.8545,-118.4953,5.37,11874.9664651
us1000bymc,2017-12-31 20:59:02.500000,-53.0266,-118.3468,5.451,11858.1729695
