id,time,lat,lon,mag,along_strike_distance
usp000570c,1992-05-06 23:26:14.920000,-45.658,34.874,5.2,6104.5199159
usp0005kyr,1993-01-19 09:05:01.880000,-45.118,34.996,5.9,6068.49742199
usp000awun,2002-01-20 13:07:11.440000,-45.923,34.891,5.5,6126.50698331
usp000b0hf,2002-03-17 19:33:33.780000,-45.221,35.105,6.0,6082.65661759
usp000bpc5,2003-01-27 17:56:25.830000,-46.048,35.057,6.4,6145.43348863
usp000br6r,2003-02-22 11:37:45.910000,-46.104,34.675,5.2,6129.29870612
usp000f5qm,2007-02-26 23:49:53.730000,-44.77,35.495,5.7,6069.14739436
usp000f5r8,2007-02-27 03:47:12.110000,-44.836,35.123,5.1,6053.39001849
usp000g1dj,2008-03-13 13:28:44.850000,-45.492,35.008,6.0,6098.69708336
usp000g1m8,2008-03-16 15:09:20.830000,-45.518,34.902,5.0,6094.94283754
usp000gt64,2009-01-27 23:19:49.880000,-44.85,35.685,5.1,6086.10536103
usp000gxvc,2009-06-04 17:25:25.500000,-45.833,35.139,6.0,6132.84699415
usb000ijj6,2013-07-22 07:01:42.500000,-46.049,34.78,6.3,6130.55085842
us600041cb,2019-06-16 06:30:21.218000,-44.6898,35.4283,5.37,6059.13163245
us70005tvg,2019-10-13 12:21:07.609000,-44.8969,35.0388,5.4,6053.4672621
