id,time,lat,lon,mag,along_strike_distance
usp00045hr,1990-02-17 01:22:06.800000,-4.567,-105.583,5.9,11747.7212267
usp0004gdx,1990-11-01 06:06:53.250000,-4.479,-104.735,5.5,11653.8489723
usp0004yu6,1991-11-05 06:50:58.220000,-4.692,-105.904,5.7,11783.0085446
usp00058mv,1992-06-03 17:00:53.810000,-4.525,-104.682,5.7,11647.8613765
usp0005914,1992-06-13 08:58:27.750000,-4.772,-105.587,5.4,11747.639772
usp0005axj,1992-07-16 06:35:38.430000,-4.522,-106.042,5.8,11798.7578491
usp0005dvw,1992-09-11 21:06:00.810000,-4.374,-104.65,5.6,11644.6568649
usp00060t8,1993-09-21 18:53:08.750000,-4.525,-105.723,5.8,11763.358489
usp0007518,1995-10-12 15:34:33.820000,-4.761,-105.485,5.4,11736.356003
usp00079v5,1995-12-30 03:26:10.980000,-4.387,-104.646,6.1,11644.1836573
usp0007nzb,1996-08-23 21:56:06.080000,-4.088,-104.37,5.9,11614.1947421
usp0007nzd,1996-08-23 22:18:57.050000,-3.92,-104.143,5.8,11589.3275177
usp0007zd5,1997-03-25 08:09:19.250000,-4.52,-105.265,5.7,11712.5568225
usp000804f,1997-04-07 17:52:56.600000,-4.693,-105.045,5.7,11687.7263901
usp000868g,1997-08-15 07:37:49.080000,-4.373,-105.698,6.3,11760.9586463
usp0008y7t,1998-11-15 04:51:42.230000,-4.075,-104.181,5.5,11593.2385634
usp0009ek1,1999-09-18 04:01:04.400000,-4.422,-104.444,5.6,11621.6889509
usp000a24u,2000-10-20 19:47:24.130000,-4.623,-106.044,5.5,11798.7186443
usp000ahgp,2001-06-26 12:33:52.030000,-4.07,-104.469,6.1,11625.2229188
usp000atq5,2001-11-29 17:06:58.930000,-4.289,-104.214,5.6,11596.4555003
usp000ax3n,2002-01-24 21:07:11.420000,-4.566,-104.81,5.8,11661.9659442
usp000b6bg,2002-06-17 13:18:01.760000,-4.628,-105.147,5.8,11699.2016669
usp000b6bh,2002-06-17 13:25:56.380000,-4.651,-105.379,6.0,11724.8799024
usp000bzt5,2003-06-13 18:24:04.050000,-4.581,-104.972,5.8,11679.9025365
usp000c6vt,2003-09-06 02:08:13.810000,-4.623,-106.045,6.1,11798.8295731
usp000cdyb,2003-11-26 17:32:51.660000,-4.129,-104.243,5.4,11600.0110617
usp000ey9k,2006-11-19 18:57:33.590000,-4.521,-104.832,6.1,11664.5132825
usp000f2qg,2007-01-15 21:19:40.060000,-4.609,-105.145,5.6,11699.0265449
usp000fgx4,2007-07-23 06:00:35.580000,-4.109,-104.235,5.5,11599.1641447
usp000fhvp,2007-08-04 14:24:51.680000,-4.797,-105.406,6.1,11727.5010464
usp000gh8u,2008-09-18 01:41:03.010000,-4.554,-105.999,6.0,11793.9053215
usp000h2ea,2009-10-06 01:59:39.290000,-4.533,-104.912,5.7,11673.3608092
usp000j1by,2011-05-10 15:05:22.180000,-4.742,-105.594,5.5,11748.4944407
usp000j1c6,2011-05-10 16:45:45.110000,-4.702,-105.515,5.5,11739.8356538
usp000j8ac,2011-09-20 02:40:22.690000,-4.532,-105.207,5.7,11706.0927308
usp000jdma,2012-01-17 15:27:48.530000,-4.045,-104.146,5.4,11589.4133282
usp000jrwf,2012-09-06 23:33:06.260000,-4.6,-105.891,5.7,11781.8058711
usp000jx2v,2012-12-17 17:41:32.300000,-4.178,-104.495,5.9,11627.8826202
usp000jx2w,2012-12-17 17:46:46.630000,-4.028,-104.177,5.7,11592.8892907
usc000jrid,2013-09-11 12:44:13.210000,-4.5472,-104.5783,6.1,11636.3042539
usc000lyi1,2014-01-07 23:02:53.360000,-4.5306,-106.0719,5.7,11802.0530739
usc000mf7v,2014-02-01 10:06:22.260000,-4.6493,-105.074,5.4,11691.0512933
usb000qu45,2014-05-18 23:47:04.280000,-4.4173,-105.9421,5.8,11787.9372098
usb000qu81,2014-05-19 01:53:54.110000,-4.7721,-105.5478,5.5,11743.2920281
us10003kus,2015-10-07 02:30:21.560000,-3.932,-104.1362,5.4,11588.5490313
us200062qw,2016-06-08 08:31:39.780000,-4.061,-104.5531,5.9,11634.5785035
us2000640t,2016-06-13 00:59:39.890000,-4.4284,-104.8111,5.7,11662.4101456
us10007mts,2016-12-26 04:48:38.490000,-4.2861,-105.1959,5.4,11705.4407762
us1000hit9,2018-10-29 23:26:08.990000,-4.5739,-105.9149,5.8,11784.5242936
us1000is2c,2019-01-30 15:31:33.440000,-4.6334,-105.48,5.9,11736.1279831
us70003mbq,2019-05-16 22:52:43.961000,-4.5846,-105.7328,5.9,11764.2953667
us70008e91,2020-03-22 22:38:04.810000,-4.6744,-104.9519,6.1,11677.4454394
