id1,t1,lat1,lon1,mag1,dist1,id2,t2,lat2,lon2,mag2,dist2,dmag,ddist
us70006y9s,2020-01-11 09:00:45.693000,-29.541,61.2009,5.451,162.187569425,us1000hf58,2018-10-21 01:40:37.950000,-29.5356,60.7521,5.8,169.96629198,0.349,7.778722555
us70006y9s,2020-01-11 09:00:45.693000,-29.541,61.2009,5.451,162.187569425,us20008l37,2017-02-21 11:08:16.140000,-29.0639,61.197,5.451,215.053113885,0.0,52.86554446
us70006y9s,2020-01-11 09:00:45.693000,-29.541,61.2009,5.451,162.187569425,us10007w1q,2017-01-29 16:42:27.680000,-29.1976,61.2771,5.4,200.140883123,0.051,37.953313698
us70006y9s,2020-01-11 09:00:45.693000,-29.541,61.2009,5.451,162.187569425,us2000824t,2016-12-18 03:30:59.810000,-29.218,61.1378,5.451,198.249337845,0.0,36.06176842
us70006y9s,2020-01-11 09:00:45.693000,-29.541,61.2009,5.451,162.187569425,us20008205,2016-12-17 18:45:06.510000,-29.2126,61.1438,5.451,198.812228961,0.0,36.624659536
us70006y9s,2020-01-11 09:00:45.693000,-29.541,61.2009,5.451,162.187569425,us200080w8,2016-12-15 01:29:26.520000,-29.1621,60.957,5.613,206.206695001,0.162,44.019125576
us70006y9s,2020-01-11 09:00:45.693000,-29.541,61.2009,5.451,162.187569425,us10006q7u,2016-09-16 18:38:05,-29.1551,60.9158,5.5,207.579887849,0.049,45.392318424
us70006y9s,2020-01-11 09:00:45.693000,-29.541,61.2009,5.451,162.187569425,us10006jwr,2016-09-03 08:18:40.520000,-29.1736,60.9691,5.451,204.779915946,0.0,42.592346521
us70006y9s,2020-01-11 09:00:45.693000,-29.541,61.2009,5.451,162.187569425,us10005ypj,2016-06-30 12:20:19.480000,-29.074,61.1424,5.451,214.157937375,0.0,51.97036795
us70006y9s,2020-01-11 09:00:45.693000,-29.541,61.2009,5.451,162.187569425,usp000jgu5,2012-03-26 16:58:10.630000,-30.04,60.653,5.6,121.806242469,0.149,40.381326956
us70006y9s,2020-01-11 09:00:45.693000,-29.541,61.2009,5.451,162.187569425,usp000hbc1,2010-04-14 01:16:58.460000,-29.076,61.372,5.451,213.868476154,0.0,51.680906729
us70006y9s,2020-01-11 09:00:45.693000,-29.541,61.2009,5.451,162.187569425,usp000bbmb,2002-09-08 03:36:41.560000,-30.109,60.926,5.7,104.282258307,0.249,57.905311118
us70006y9s,2020-01-11 09:00:45.693000,-29.541,61.2009,5.451,162.187569425,usp00081e9,1997-04-28 10:56:51.640000,-29.638,60.818,5.748,157.283772517,0.297,4.903796908
us70006y9s,2020-01-11 09:00:45.693000,-29.541,61.2009,5.451,162.187569425,usp0005rfj,1993-04-20 06:46:45.540000,-29.233,61.243,5.451,196.223660459,0.0,34.036091034
us1000hf58,2018-10-21 01:40:37.950000,-29.5356,60.7521,5.8,169.96629198,us20008l37,2017-02-21 11:08:16.140000,-29.0639,61.197,5.451,215.053113885,0.349,45.086821905
us1000hf58,2018-10-21 01:40:37.950000,-29.5356,60.7521,5.8,169.96629198,us10007w1q,2017-01-29 16:42:27.680000,-29.1976,61.2771,5.4,200.140883123,0.4,30.174591143
us1000hf58,2018-10-21 01:40:37.950000,-29.5356,60.7521,5.8,169.96629198,us2000824t,2016-12-18 03:30:59.810000,-29.218,61.1378,5.451,198.249337845,0.349,28.283045865
us1000hf58,2018-10-21 01:40:37.950000,-29.5356,60.7521,5.8,169.96629198,us20008205,2016-12-17 18:45:06.510000,-29.2126,61.1438,5.451,198.812228961,0.349,28.845936981
us1000hf58,2018-10-21 01:40:37.950000,-29.5356,60.7521,5.8,169.96629198,us200080w8,2016-12-15 01:29:26.520000,-29.1621,60.957,5.613,206.206695001,0.187,36.240403021
us1000hf58,2018-10-21 01:40:37.950000,-29.5356,60.7521,5.8,169.96629198,us10006q7u,2016-09-16 18:38:05,-29.1551,60.9158,5.5,207.579887849,0.3,37.613595869
us1000hf58,2018-10-21 01:40:37.950000,-29.5356,60.7521,5.8,169.96629198,us10006jwr,2016-09-03 08:18:40.520000,-29.1736,60.9691,5.451,204.779915946,0.349,34.813623966
us1000hf58,2018-10-21 01:40:37.950000,-29.5356,60.7521,5.8,169.96629198,us10005ypj,2016-06-30 12:20:19.480000,-29.074,61.1424,5.451,214.157937375,0.349,44.191645395
