id,time,lat,lon,mag,along_strike_distance
usp0005h62,1992-11-22 02:21:20.650000,-45.958,33.961,5.37,6079.4136405
usp0005twd,1993-06-02 03:00:18.420000,-46.471,33.954,5.8,6120.64656253
usp000br6r,2003-02-22 11:37:45.910000,-46.104,34.675,5.2,6129.29870612
usp000d6f9,2004-10-16 01:29:15.060000,-46.368,33.683,5.2,6098.07759867
usp000dwv4,2005-08-07 02:17:46.040000,-47.09,33.62,6.2,6153.92457993
usp000e3u9,2005-11-09 12:37:29.100000,-46.941,33.405,5.0,6130.67122453
usp000ek1h,2006-06-09 23:27:51.430000,-47.06,32.98,5.37,6118.90350592
usp000fvej,2007-12-28 01:42:39.990000,-46.39,33.744,5.0,6103.06068456
usb000h85v,2013-05-29 14:47:33.560000,-46.941,33.562,5.532,6138.71512305
usb000jjek,2013-09-06 02:28:10.190000,-47.0447,33.4751,5.5,6142.79192206
usc000rlrd,2014-06-25 09:29:54.970000,-46.9772,33.5293,5.37,6140.01254922
usb000snuu,2014-10-18 17:23:56.150000,-46.8458,33.4893,5.37,6127.16191694
usc000sy62,2014-11-17 16:52:46.850000,-46.3484,33.8037,6.1,6102.79763827
us10004sri,2016-02-25 22:39:48.470000,-47.097,33.1259,5.3,6129.35149454
